ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmp6,Age,Age_Category,Income_Category,Total_Children,Total_Amount,Length,Frequency,Monetary,lrfm_score_total,lrfm_segment,DominantChannel
7261,1971,Graduate,Coupled,34600.0,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,0,0,0,0,0,1,42,Adult,Low,2,318,641,12,318,15,Platinum,NumWebPurchases
9648,1967,Graduate,Single,46904.0,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,0,0,0,0,0,0,45,Adult,Medium,2,253,700,10,253,15,Platinum,NumWebPurchases
2870,1973,Graduate,Coupled,49094.0,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,0,0,0,0,0,0,39,Adult,Medium,1,502,743,15,502,16,Platinum,NumWebPurchases
8008,1983,Graduate,Coupled,36075.0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,0,0,0,0,0,0,30,Young,Medium,1,119,299,6,119,9,Silver,NumStorePurchases
1513,1979,Graduate,Coupled,60839.0,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,0,0,0,0,0,0,33,Young,Medium,2,1250,767,16,1250,16,Platinum,NumStorePurchases
6173,1979,Graduate,Coupled,77298.0,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,0,0,0,0,0,0,34,Young,High,1,969,336,23,969,14,Platinum,NumStorePurchases
1419,1950,Graduate,Coupled,34026.0,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,0,0,0,0,0,0,63,Senior,Low,2,76,425,6,76,12,Gold,NumStorePurchases
9150,1963,Graduate,Single,48918.0,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,0,0,0,0,0,0,51,Adult,Medium,2,62,175,5,62,8,Silver,NumStorePurchases
7960,1962,Graduate,Coupled,82122.0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,0,0,1,0,0,0,51,Adult,High,0,1382,415,25,1382,14,Platinum,NumStorePurchases
1250,1976,Graduate,Single,37697.0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,0,0,0,0,0,0,38,Adult,Medium,1,84,239,6,84,7,Bronze,NumStorePurchases
9905,1952,Graduate,Coupled,34074.0,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,1,0,0,0,0,0,61,Senior,Low,2,255,448,9,255,10,Silver,NumWebPurchases
10691,1960,Graduate,Coupled,28520.0,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,0,0,0,0,0,0,53,Adult,Low,2,43,477,4,43,8,Silver,NumStorePurchases
7002,1955,Graduate,Single,62535.0,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,0,0,0,0,0,0,58,Senior,Medium,1,398,366,13,398,13,Gold,NumStorePurchases
2952,1977,Graduate,Single,36273.0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,0,0,0,0,0,0,37,Adult,Medium,1,76,171,6,76,6,Bronze,NumWebPurchases
8439,1964,Graduate,Coupled,63404.0,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,0,0,0,1,0,0,50,Adult,Medium,2,902,120,13,902,9,Silver,NumWebPurchases
762,1981,Graduate,Coupled,75774.0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,0,0,0,0,0,0,33,Young,High,1,823,155,20,823,13,Gold,NumStorePurchases
2831,1976,Graduate,Coupled,78416.0,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,0,0,0,0,0,0,38,Adult,High,1,1179,99,24,1179,12,Gold,NumStorePurchases
6977,1974,Graduate,Coupled,75702.0,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,0,0,1,0,0,0,38,Adult,High,1,1921,720,28,1921,16,Platinum,NumStorePurchases
6289,1951,Graduate,Coupled,59385.0,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,0,0,0,0,0,0,62,Senior,Medium,2,185,524,8,185,9,Silver,NumStorePurchases
4168,1966,Graduate,Single,37070.0,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,0,0,0,0,0,1,47,Adult,Medium,2,433,563,14,433,14,Platinum,NumStorePurchases
8397,1951,Graduate,Coupled,44689.0,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,1,0,0,0,0,0,63,Senior,Medium,2,34,267,4,34,5,Bronze,NumStorePurchases
9284,1958,Graduate,Coupled,53977.0,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,0,0,0,0,0,0,55,Senior,Medium,1,907,483,22,907,16,Platinum,NumStorePurchases
6237,1966,Graduate,Single,7144.0,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,47,Adult,Low,2,416,301,25,416,11,Silver,NumWebPurchases
3130,1964,Graduate,Single,18701.0,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,0,0,0,0,0,0,49,Adult,Low,2,44,487,6,44,7,Bronze,NumStorePurchases
1619,1956,Graduate,Coupled,90369.0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,0,0,0,0,0,1,58,Senior,High,0,1588,159,16,1588,15,Platinum,NumCatalogPurchases
1990,1974,Graduate,Single,63159.0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,1,0,0,0,0,0,38,Adult,Medium,0,1797,698,16,1797,16,Platinum,NumStorePurchases
5513,1966,Graduate,Coupled,37758.0,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,0,0,0,0,0,0,46,Adult,Medium,2,40,730,4,40,10,Silver,NumStorePurchases
269,1963,Graduate,Single,46757.0,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,0,0,0,0,0,0,49,Adult,Medium,1,1143,687,15,1143,14,Platinum,NumStorePurchases
8093,1969,Graduate,Coupled,79734.0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,0,0,0,1,0,0,45,Adult,High,0,914,98,13,914,10,Silver,NumStorePurchases
10513,1992,Graduate,Coupled,63207.0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,0,0,0,1,0,0,21,Young,Medium,0,1502,622,11,1502,14,Platinum,NumStorePurchases
10177,1954,Graduate,Single,72071.0,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,0,0,0,0,0,0,59,Senior,High,1,1338,597,17,1338,18,Diamond,NumStorePurchases
2549,1983,Graduate,Coupled,21840.0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,0,0,0,0,0,0,30,Young,Low,1,27,440,4,27,6,Bronze,NumStorePurchases
5782,1982,Graduate,Coupled,58582.0,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,0,1,0,0,0,0,31,Young,Medium,1,763,371,20,763,15,Platinum,NumWebPurchases
10057,1951,Graduate,Single,72282.0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,0,0,0,0,0,1,62,Senior,High,0,1331,442,21,1331,15,Platinum,NumStorePurchases
10307,1956,Graduate,Coupled,50387.0,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,0,0,0,0,0,0,57,Senior,Medium,2,525,399,16,525,11,Silver,NumStorePurchases
8566,1961,Graduate,Coupled,32583.0,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,0,0,0,0,0,0,53,Adult,Low,2,9,111,3,9,8,Silver,NumStorePurchases
2415,1962,Graduate,Coupled,62568.0,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,0,0,0,1,0,0,52,Adult,Medium,1,953,180,13,953,9,Silver,NumWebPurchases
5684,1971,Graduate,Single,44635.0,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,0,0,0,0,0,0,42,Adult,Medium,2,68,358,5,68,9,Silver,NumStorePurchases
8334,1971,Graduate,Single,33316.0,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,0,0,0,0,0,0,42,Adult,Low,2,131,365,7,131,10,Silver,NumStorePurchases
9166,1968,Graduate,Coupled,63967.0,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,0,0,0,0,0,0,45,Adult,Medium,1,882,421,20,882,14,Platinum,NumStorePurchases
1440,1978,Graduate,Coupled,52513.0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,0,0,0,0,0,0,34,Young,Medium,0,1149,760,23,1149,15,Platinum,NumWebPurchases
78,1969,Graduate,Coupled,25293.0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,0,0,0,0,0,0,44,Adult,Low,1,37,384,4,37,8,Silver,NumStorePurchases
5441,1965,Graduate,Single,54111.0,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,0,0,0,0,0,0,48,Adult,Medium,1,388,405,13,388,10,Silver,NumStorePurchases
5302,1986,Graduate,Coupled,78394.0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,0,0,0,0,0,1,27,Young,High,0,1428,596,15,1428,17,Diamond,NumCatalogPurchases
4687,1958,Graduate,Coupled,80739.0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,0,0,0,0,0,0,55,Senior,High,0,1633,499,23,1633,14,Platinum,NumCatalogPurchases
1087,1975,Graduate,Coupled,22669.0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,0,0,0,0,0,1,38,Adult,Low,1,173,500,7,173,11,Silver,NumWebPurchases
6859,1987,Graduate,Single,29236.0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,0,0,0,0,0,0,26,Young,Low,1,99,361,7,99,10,Silver,NumWebPurchases
9860,1959,Graduate,Coupled,44911.0,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,0,0,0,0,0,0,54,Adult,Medium,1,215,568,9,215,14,Platinum,NumWebPurchases
7129,1962,Graduate,Coupled,54693.0,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,0,0,0,0,0,0,51,Adult,Medium,1,929,594,23,929,15,Platinum,NumStorePurchases
5866,1974,Graduate,Coupled,48186.0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,0,0,0,0,0,0,40,Adult,Medium,1,219,198,9,219,10,Silver,NumWebPurchases
10521,1977,Graduate,Coupled,54809.0,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,0,0,0,0,0,1,36,Young,Medium,2,174,388,8,174,12,Gold,NumStorePurchases
7393,1978,Graduate,Coupled,41580.0,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,0,0,0,0,0,0,34,Young,Medium,2,92,663,6,92,14,Platinum,NumStorePurchases
7849,1970,Graduate,Coupled,80336.0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,0,0,0,0,0,0,43,Adult,High,0,1052,390,24,1052,17,Diamond,NumStorePurchases
332,1957,Graduate,Coupled,47743.0,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,0,1,0,0,0,0,56,Senior,Medium,1,275,561,11,275,13,Gold,NumStorePurchases
9847,1955,Graduate,Coupled,62972.0,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,0,0,0,0,0,0,57,Senior,Medium,1,587,792,14,587,15,Platinum,NumWebPurchases
531,1954,Graduate,Single,57333.0,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,0,0,0,0,0,1,58,Senior,Medium,1,1662,742,22,1662,18,Diamond,NumStorePurchases
9576,1982,Graduate,Coupled,32313.0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,0,0,0,0,0,0,31,Young,Low,1,159,600,8,159,10,Silver,NumWebPurchases
6906,1953,Graduate,Single,84953.0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,0,1,1,1,0,1,60,Senior,High,0,1024,488,17,1024,13,Gold,NumCatalogPurchases
7419,1968,Graduate,Single,27071.0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,0,0,0,0,0,0,46,Adult,Low,1,35,164,5,35,4,Bronze,NumStorePurchases
3170,1957,Graduate,Coupled,68148.0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,0,0,0,0,0,0,56,Senior,Medium,0,1042,399,14,1042,11,Silver,NumStorePurchases
8527,1965,Graduate,Coupled,65735.0,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,0,0,0,0,0,0,48,Adult,Medium,2,395,301,14,395,12,Gold,NumWebPurchases
7872,1975,Graduate,Coupled,86836.0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,1,0,1,1,0,1,37,Adult,High,0,557,752,22,557,18,Diamond,NumCatalogPurchases
9931,1963,Graduate,Coupled,4023.0,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,0,0,0,0,0,0,51,Adult,Low,2,9,103,0,9,7,Bronze,NumWebPurchases
10595,1990,Graduate,Coupled,30093.0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,0,0,0,0,0,0,23,Young,Low,0,69,453,5,69,11,Silver,NumStorePurchases
4609,1966,Graduate,Coupled,57705.0,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,0,0,0,0,0,0,48,Adult,Medium,1,486,266,15,486,13,Gold,NumWebPurchases
5010,1988,Graduate,Single,25008.0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,0,0,0,0,0,0,26,Young,Low,1,34,244,4,34,6,Bronze,NumStorePurchases
4427,1995,Graduate,Single,83257.0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,1,0,1,0,0,1,17,Young,High,0,1365,746,27,1365,18,Diamond,NumStorePurchases
11148,1975,Graduate,Coupled,22280.0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,0,0,0,0,0,0,38,Adult,Low,1,13,503,3,13,6,Bronze,NumStorePurchases
1168,1978,Graduate,Coupled,72159.0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,0,0,0,0,0,0,34,Young,High,0,1401,705,20,1401,16,Platinum,NumStorePurchases
9595,1961,Graduate,Coupled,64260.0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,0,0,0,0,0,1,52,Adult,Medium,0,1574,631,13,1574,17,Diamond,NumCatalogPurchases
10163,1984,Graduate,Single,82733.0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,0,0,0,0,0,1,29,Young,High,0,1323,389,19,1323,16,Platinum,NumWebPurchases
2886,1971,Graduate,Single,74290.0,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,0,1,0,1,0,0,42,Adult,High,1,1217,418,28,1217,15,Platinum,NumWebPurchases
6710,1951,Graduate,Single,58217.0,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,0,0,0,0,0,0,61,Senior,Medium,3,103,686,6,103,10,Silver,NumStorePurchases
5316,1976,Graduate,Coupled,21024.0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,0,0,0,0,0,0,37,Adult,Low,0,84,457,6,84,8,Silver,NumStorePurchases
9029,1972,Graduate,Coupled,70116.0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,0,0,0,0,0,0,41,Adult,High,0,1536,616,22,1536,16,Platinum,NumStorePurchases
521,1985,Graduate,Coupled,54006.0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,0,0,0,0,0,0,27,Young,Medium,1,581,746,16,581,15,Platinum,NumWebPurchases
1459,1966,Graduate,Coupled,69063.0,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,0,0,0,0,0,0,46,Adult,High,1,928,696,13,928,17,Diamond,NumWebPurchases
10241,1975,Graduate,Single,11448.0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,0,0,0,0,0,0,38,Adult,Low,0,14,293,3,14,9,Silver,NumStorePurchases
1630,1979,Graduate,Single,61825.0,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,0,0,0,0,0,0,34,Young,Medium,1,424,423,14,424,12,Gold,NumStorePurchases
3254,1971,Graduate,Coupled,70886.0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,0,0,0,0,0,0,42,Adult,High,1,960,355,13,960,11,Silver,NumWebPurchases
9064,1982,Graduate,Coupled,69109.0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,0,0,1,0,0,1,30,Young,High,0,1555,694,19,1555,19,Diamond,NumStorePurchases
3678,1973,Graduate,Single,60208.0,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,0,1,0,0,0,1,39,Adult,Medium,2,656,727,18,656,18,Diamond,NumWebPurchases
4227,1968,Graduate,Coupled,32889.0,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,0,0,0,0,0,0,45,Adult,Low,2,55,393,6,55,8,Silver,NumStorePurchases
9467,1984,Graduate,Single,34738.0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,0,0,0,0,0,0,30,Young,Low,1,20,146,4,20,6,Bronze,NumStorePurchases
8486,1971,Graduate,Coupled,30538.0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,0,0,0,0,0,0,41,Adult,Low,1,367,733,13,367,15,Platinum,NumWebPurchases
2186,1977,Graduate,Coupled,82326.0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,0,1,1,1,0,1,37,Adult,High,0,2257,208,21,2257,15,Platinum,NumCatalogPurchases
3286,1967,Graduate,Single,26642.0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,0,0,0,0,0,0,47,Adult,Low,1,42,217,5,42,5,Bronze,NumStorePurchases
8602,1964,Graduate,Single,69932.0,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,0,0,0,0,0,0,49,Adult,High,1,1049,479,24,1049,13,Gold,NumStorePurchases
3722,1972,Graduate,Single,44503.0,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,0,0,0,0,0,0,42,Adult,Medium,2,48,171,5,48,4,Bronze,NumStorePurchases
6715,1948,Graduate,Single,60200.0,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,0,0,0,0,0,0,65,Senior,Medium,1,685,640,19,685,17,Diamond,NumStorePurchases
4796,1952,Graduate,Single,49638.0,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,0,0,0,0,0,0,62,Senior,Medium,1,39,168,4,39,5,Bronze,NumStorePurchases
9612,1987,Graduate,Single,23830.0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,0,0,0,0,0,0,27,Young,Low,0,43,239,4,43,9,Silver,NumStorePurchases
3766,1959,Graduate,Single,33051.0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,0,0,0,0,0,1,53,Adult,Low,0,835,779,18,835,18,Diamond,NumWebPurchases
1399,1958,Graduate,Coupled,72905.0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,0,0,0,1,0,0,56,Senior,High,0,1515,256,19,1515,14,Platinum,NumStorePurchases
1570,1951,Graduate,Coupled,69702.0,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,0,0,0,0,0,0,62,Senior,High,1,1039,592,24,1039,18,Diamond,NumStorePurchases
3426,1975,Graduate,Single,70300.0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,0,0,0,0,0,0,38,Adult,High,1,1596,446,23,1596,14,Platinum,NumStorePurchases
3074,1984,Graduate,Coupled,70643.0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,0,0,0,0,0,1,28,Young,High,0,1828,719,17,1828,16,Platinum,NumCatalogPurchases
8341,1969,Graduate,Coupled,30396.0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,1,0,0,0,0,1,45,Adult,Low,1,34,157,4,34,7,Bronze,NumStorePurchases
5180,1968,Graduate,Single,50616.0,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,0,0,0,0,0,0,46,Adult,Medium,1,149,169,8,149,8,Silver,NumWebPurchases
6461,1969,Graduate,Single,62772.0,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,0,1,0,0,0,0,44,Adult,Medium,1,946,503,22,946,14,Platinum,NumStorePurchases
7679,1985,Graduate,Single,30298.0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,0,0,0,0,0,0,29,Young,Low,0,28,138,5,28,6,Bronze,NumStorePurchases
10702,1984,Graduate,Single,52413.0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,0,0,0,0,0,0,28,Young,Medium,1,450,700,15,450,13,Gold,NumWebPurchases
7505,1957,Graduate,Coupled,44155.0,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,0,0,0,0,0,0,57,Senior,Medium,2,46,258,4,46,8,Silver,NumStorePurchases
5113,1971,Graduate,Single,86979.0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,1,0,0,0,0,1,42,Adult,High,0,1702,331,15,1702,12,Gold,NumWebPurchases
10858,1975,Graduate,Coupled,76532.0,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,0,0,0,0,0,0,38,Adult,High,2,820,390,21,820,16,Platinum,NumWebPurchases
2961,1982,Graduate,Coupled,42081.0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,1,0,0,0,0,0,31,Young,Medium,1,382,585,13,382,11,Silver,NumWebPurchases
2747,1988,Graduate,Coupled,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,0,0,0,0,0,0,24,Young,Medium,0,2126,764,19,2126,15,Platinum,NumCatalogPurchases
3010,1989,Graduate,Coupled,88420.0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,0,1,1,0,0,25,Young,High,0,2069,155,19,2069,11,Silver,NumStorePurchases
5790,1985,Graduate,Coupled,31158.0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,0,0,0,0,0,0,28,Young,Low,1,72,615,5,72,9,Silver,NumStorePurchases
6892,1968,Graduate,Single,61671.0,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,0,1,0,1,0,0,46,Adult,Medium,1,732,123,20,732,13,Gold,NumWebPurchases
1743,1974,Graduate,Single,69719.0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,0,0,0,0,0,0,40,Adult,High,0,801,131,10,801,9,Silver,NumStorePurchases
3578,1949,Graduate,Single,49160.0,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,0,0,0,0,0,0,64,Senior,Medium,1,236,349,10,236,12,Gold,NumStorePurchases
8462,1978,Non-Graduate,Coupled,24882.0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,1,0,0,0,0,0,34,Young,Low,1,80,755,4,80,11,Silver,NumStorePurchases
5558,1954,Graduate,Single,90933.0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,0,0,1,0,0,0,60,Senior,High,0,1685,187,14,1685,10,Silver,NumCatalogPurchases
4619,1945,Graduate,Single,113734.0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,0,0,0,0,0,0,69,Senior,High,0,277,129,27,277,14,Platinum,NumWebPurchases
8780,1950,Graduate,Coupled,59292.0,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,0,0,0,0,0,0,63,Senior,Medium,1,507,478,16,507,12,Gold,NumStorePurchases
10789,1964,Graduate,Coupled,45759.0,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,0,0,0,0,0,0,49,Adult,Medium,2,68,588,5,68,12,Gold,NumStorePurchases
10779,1983,Graduate,Single,22148.0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,0,0,0,0,0,0,31,Young,Low,0,49,174,4,49,8,Silver,NumStorePurchases
5896,1987,Graduate,Coupled,73395.0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,0,0,0,0,0,0,27,Young,High,0,397,200,14,397,8,Silver,NumStorePurchases
2337,1971,Graduate,Single,29819.0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,0,0,0,0,0,0,42,Adult,Low,1,39,345,6,39,7,Bronze,NumWebPurchases
10951,1968,Graduate,Coupled,45688.0,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,0,1,0,0,0,0,46,Adult,Medium,1,306,252,12,306,12,Gold,NumStorePurchases
544,1954,Graduate,Coupled,62820.0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,0,0,0,0,0,0,59,Senior,Medium,0,976,511,13,976,13,Gold,NumStorePurchases
17,1971,Graduate,Coupled,60491.0,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,0,0,0,0,0,0,42,Adult,Medium,1,1028,393,24,1028,13,Gold,NumCatalogPurchases
10680,1986,Graduate,Coupled,33235.0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,0,0,0,0,0,0,28,Young,Low,1,70,241,6,70,8,Silver,NumWebPurchases
3265,1959,Graduate,Coupled,35701.0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,0,0,0,0,0,0,54,Adult,Medium,0,46,564,4,46,10,Silver,NumStorePurchases
5623,1980,Graduate,Coupled,31535.0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,1,0,0,0,0,0,33,Young,Low,1,51,373,4,51,5,Bronze,NumStorePurchases
5832,1960,Graduate,Coupled,92556.0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,54,Adult,High,0,1263,167,21,1263,15,Platinum,NumStorePurchases
5544,1970,Graduate,Single,67384.0,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,0,1,0,0,0,0,42,Adult,Medium,1,1490,693,20,1490,18,Diamond,NumCatalogPurchases
6417,1971,Graduate,Coupled,80573.0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,0,0,0,0,0,0,41,Adult,High,0,1564,720,23,1564,16,Platinum,NumStorePurchases
5831,1967,Graduate,Coupled,77870.0,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,0,1,0,1,0,1,45,Adult,High,1,1815,773,15,1815,14,Platinum,NumWebPurchases
7101,1963,Graduate,Single,52278.0,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,0,0,0,0,0,0,50,Adult,Medium,1,1198,617,25,1198,18,Diamond,NumWebPurchases
10176,1968,Graduate,Single,57107.0,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,0,1,0,0,1,1,44,Adult,Medium,1,416,771,16,416,15,Platinum,NumStorePurchases
2326,1990,Graduate,Coupled,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,0,0,0,0,0,0,23,Young,Low,0,85,595,5,85,12,Gold,NumStorePurchases
4385,1981,Graduate,Single,36038.0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,0,0,0,0,0,0,32,Young,Medium,1,47,491,6,47,7,Bronze,NumWebPurchases
2929,1976,Graduate,Single,20180.0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,0,0,0,0,0,0,37,Adult,Low,0,137,591,7,137,12,Gold,NumStorePurchases
10686,1965,Graduate,Coupled,34230.0,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,0,0,0,0,0,0,47,Adult,Low,2,21,647,3,21,8,Silver,NumStorePurchases
2546,1977,Graduate,Single,31878.0,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,0,0,0,0,0,0,37,Adult,Low,1,70,104,5,70,9,Silver,NumStorePurchases
3283,1972,Graduate,Coupled,70932.0,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,0,0,0,0,0,0,42,Adult,High,1,909,258,20,909,13,Gold,NumStorePurchases
3138,1956,Graduate,Single,91249.0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,0,1,1,1,1,1,56,Senior,High,0,1676,714,22,1676,16,Platinum,NumCatalogPurchases
4994,1943,Graduate,Single,77598.0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,0,0,1,0,0,0,70,Senior,High,0,1735,368,25,1735,15,Platinum,NumStorePurchases
7966,1959,Graduate,Single,80982.0,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,0,0,0,0,0,0,54,Adult,High,2,1191,634,27,1191,17,Diamond,NumWebPurchases
3112,1977,Graduate,Coupled,22701.0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,0,0,0,0,0,0,36,Young,Low,1,24,394,4,24,10,Silver,NumStorePurchases
